,,,,,,
"This exercise library identifies over 250 exercises for all the major muscle groups of the body and are identified as Beginner, Intermediate, or Advanced according to their level of difficulty. ",,,,,,
Modality: FW=Free Weight / C=Cables / M=FixedResistance                                                                                                              Joint: M=Multi-joint (compound) S=Single-joint (Isolation),,,,,,
,,,,,,
Muscle Group,Exercise,Level,U/L/C,P / P,Modality,Joint,Status
Chest - Pectoralis,Incline Dumbbell Bench Press,Advanced,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Incline Hammer Dumbbell Bench Press,Advanced,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Incline Single-Arm Dumbbell Bench Press,Advanced,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Incline Smith Machine Bench Press,Advanced,Upper,Push,M,M,COMPLETE
Chest - Pectoralis,Incline Twisting Dumbbell Bench Press,Advanced,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Kneeling Push-Up,Beginner,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Machine Bench Press,Beginner,Upper,Push,M,M,COMPLETE
Chest - Pectoralis,Machine Vertical Bench Press,Beginner,Upper,Push,M,M,COMPLETE
Chest - Pectoralis,Medicine Ball Crossover Push-Up,Advanced,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Push-Up,Beginner,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Single-Arm Dumbbell Bench Press,Intermediate,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Smith Machine Bench Press,Intermediate,Upper,Push,M,M,COMPLETE
Chest - Pectoralis,Twisting Dumbbell Bench Press,Beginner,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Wide-Grip Push-Up,Beginner,Upper,Push,FW,M,COMPLETE
Chest - Pectoralis,Cable Crossover,Advanced,Upper,Push,C,S,COMPLETE
Chest - Pectoralis,Cable Fly,Advanced,Upper,Push,C,S,COMPLETE
Chest - Pectoralis,Decline Dumbbell Fly,Advanced,Upper,Push,FW,S,COMPLETE
Chest - Pectoralis,Dumbbell Fly,Beginner,Upper,Push,FW,S,COMPLETE
Chest - Pectoralis,High Cable Crossover,Advanced,Upper,Push,C,S,COMPLETE
Chest - Pectoralis,Incline Cable Fly,Advanced,Upper,Push,C,S,COMPLETE
Chest - Pectoralis,Incline Dumbbell Fly,Advanced,Upper,Push,FW,S,COMPLETE
Chest - Pectoralis,Incline Twisting Dumbbell Fly,Advanced,Upper,Push,FW,S,COMPLETE
Chest - Pectoralis,Low Cable Crossover,Intermediate,Upper,Push,C,S,COMPLETE
Chest - Pectoralis,Pec Deck,Beginner,Upper,Push,M,S,COMPLETE
Chest - Pectoralis,Pec Deck Fly,Beginner,Upper,Push,M,S,COMPLETE
Legs - Hamstrings,Bent-Knee Single-Leg Hip Lift,Advanced,Lower,Pull,FW,M,COMPLETE
Legs - Hamstrings,Elevated Hip Lift,Intermediate,Lower,Pull,FW,M,COMPLETE
Legs - Hamstrings,Elevated Single-Leg Hip Lift,Advanced,Lower,Pull,FW,M,COMPLETE
Legs - Hamstrings,Hip Lift,Beginner,Lower,Pull,FW,M,COMPLETE
Legs - Hamstrings,Single-Leg Hip Lift,Intermediate,Lower,Pull,FW,M,COMPLETE
Legs - Hamstrings,Deadlift,Advanced,Lower,Pull,FW,S,COMPLETE
Legs - Hamstrings,Leg Curl,Beginner,Lower,Pull,M,S,COMPLETE
Legs - Hamstrings,Lying Alternating Leg Curl,Intermediate,Lower,Pull,M,S,COMPLETE
Legs - Hamstrings,Lying Leg Curl,Beginner,Lower,Pull,M,S,COMPLETE
Legs - Hamstrings,Lying Single-Leg Curl,Intermediate,Lower,Pull,M,S,COMPLETE
Legs - Hamstrings,Seated Leg Curl,Beginner,Lower,Pull,M,S,COMPLETE
Legs - Quadriceps,Barbell Diagonal Lunge,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Hack Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Reverse Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Side Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Split Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Squat,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Step-Up,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Barbell Walking Lunge,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Diagonal Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Diagonal Lunge,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Lunge,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Reverse Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Side Lunge,Intermediate,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Split Squat,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Squat,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Step-Up,Beginner,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Dumbbell Walking Lunge,Advanced,Lower,Push,FW,M,COMPLETE
Legs - Quadriceps,Forward Lunge,Beginner,Lower,Push,FW,M,COMPLETE
